Entity,Code,Year,Annual CO2 emissions (per capita)
United States,USA,1960,15.5159
United States,USA,1961,15.2276
United States,USA,1962,15.5668
United States,USA,1963,16.0378
United States,USA,1964,16.5348
United States,USA,1965,17.0194
United States,USA,1966,17.6884
United States,USA,1967,18.1715
United States,USA,1968,18.6618
United States,USA,1969,19.4305
United States,USA,1970,20.7121
United States,USA,1971,20.6508
United States,USA,1972,21.4413
United States,USA,1973,22.2365
United States,USA,1974,21.2828
United States,USA,1975,20.4401
United States,USA,1976,21.4738
United States,USA,1977,21.9122
United States,USA,1978,21.9389
United States,USA,1979,22.0303
United States,USA,1980,20.9533
United States,USA,1981,20.2308
United States,USA,1982,19.0191
United States,USA,1983,18.7653
United States,USA,1984,19.5668
United States,USA,1985,19.3446
United States,USA,1986,19.2087
United States,USA,1987,19.6915
United States,USA,1988,20.4157
United States,USA,1989,20.5502
United States,USA,1990,20.2818
United States,USA,1991,19.8709
United States,USA,1992,20.1077
United States,USA,1993,20.2955
United States,USA,1994,20.4347
United States,USA,1995,20.4459
United States,USA,1996,20.9089
United States,USA,1997,20.9282
United States,USA,1998,20.8269
United States,USA,1999,20.839
United States,USA,2000,21.3357
United States,USA,2001,20.7474
United States,USA,2002,20.7003
United States,USA,2003,20.7437
United States,USA,2004,20.913
United States,USA,2005,20.7954
United States,USA,2006,20.324
United States,USA,2007,20.3953
United States,USA,2008,19.4872
United States,USA,2009,17.8847
United States,USA,2010,18.3676
United States,USA,2011,17.7807
United States,USA,2012,16.9998
United States,USA,2013,17.3017
United States,USA,2014,17.3306
United States,USA,2015,16.7408
United States,USA,2016,16.2469
United States,USA,2017,16.0197
United States,USA,2018,16.434
United States,USA,2019,15.972
United States,USA,2020,14.2379
Upper-middle-income countries,,1830,0.0003
Upper-middle-income countries,,1831,0.0004
Upper-middle-income countries,,1832,0.0002
Upper-middle-income countries,,1833,0.0003
Upper-middle-income countries,,1850,0.0016
Upper-middle-income countries,,1855,0.0047
Upper-middle-income countries,,1858,0.0057
Upper-middle-income countries,,1859,0.006
Upper-middle-income countries,,1860,0.0078
Upper-middle-income countries,,1861,0.0099
Upper-middle-income countries,,1862,0.0089
Upper-middle-income countries,,1863,0.0092
Upper-middle-income countries,,1864,0.0103
Upper-middle-income countries,,1865,0.0102
Upper-middle-income countries,,1866,0.0283
Upper-middle-income countries,,1867,0.0321
Upper-middle-income countries,,1868,0.0264
Upper-middle-income countries,,1869,0.0358
Upper-middle-income countries,,1870,0.0371
Upper-middle-income countries,,1871,0.0494
Upper-middle-income countries,,1872,0.0508
Upper-middle-income countries,,1873,0.0474
Upper-middle-income countries,,1874,0.0566
Upper-middle-income countries,,1875,0.0652
Upper-middle-income countries,,1876,0.0783
Upper-middle-income countries,,1877,0.0811
Upper-middle-income countries,,1878,0.1021
Upper-middle-income countries,,1879,0.1015
Upper-middle-income countries,,1880,0.1179
Upper-middle-income countries,,1881,0.1196
Upper-middle-income countries,,1882,0.1263
Upper-middle-income countries,,1883,0.144
Upper-middle-income countries,,1884,0.1354
Upper-middle-income countries,,1885,0.1398
Upper-middle-income countries,,1886,0.1479
Upper-middle-income countries,,1887,0.1617
Upper-middle-income countries,,1888,0.1661
Upper-middle-income countries,,1889,0.1859
Upper-middle-income countries,,1890,0.194
Upper-middle-income countries,,1891,0.1942
Upper-middle-income countries,,1892,0.2071
Upper-middle-income countries,,1893,0.2466
Upper-middle-income countries,,1894,0.2561
Upper-middle-income countries,,1895,0.2926
Upper-middle-income countries,,1896,0.3025
Upper-middle-income countries,,1897,0.3384
Upper-middle-income countries,,1898,0.3846
Upper-middle-income countries,,1899,0.1137
Upper-middle-income countries,,1900,0.4458
Upper-middle-income countries,,1901,0.4297
Upper-middle-income countries,,1902,0.1251
Upper-middle-income countries,,1903,0.1299
Upper-middle-income countries,,1904,0.1447
Upper-middle-income countries,,1905,0.1371
Upper-middle-income countries,,1906,0.1832
Upper-middle-income countries,,1907,0.1999
Upper-middle-income countries,,1908,0.215
Upper-middle-income countries,,1909,0.2187
Upper-middle-income countries,,1910,0.2206
Upper-middle-income countries,,1911,0.2496
Upper-middle-income countries,,1912,0.2356
Upper-middle-income countries,,1913,0.2602
Upper-middle-income countries,,1914,0.2376
Upper-middle-income countries,,1915,0.2264
Upper-middle-income countries,,1916,0.2376
Upper-middle-income countries,,1917,0.2384
Upper-middle-income countries,,1918,0.1766
Upper-middle-income countries,,1919,0.1967
Upper-middle-income countries,,1920,0.2591
Upper-middle-income countries,,1921,0.2751
Upper-middle-income countries,,1922,0.2805
Upper-middle-income countries,,1923,0.2855
Upper-middle-income countries,,1924,0.3021
Upper-middle-income countries,,1925,0.2895
Upper-middle-income countries,,1926,0.298
Upper-middle-income countries,,1927,0.3077
Upper-middle-income countries,,1928,0.3128
Upper-middle-income countries,,1929,0.3291
Upper-middle-income countries,,1930,0.3646
Upper-middle-income countries,,1931,0.3779
Upper-middle-income countries,,1932,0.3922
Upper-middle-income countries,,1933,0.4244
Upper-middle-income countries,,1934,0.4974
Upper-middle-income countries,,1935,0.5539
Upper-middle-income countries,,1936,0.6117
Upper-middle-income countries,,1937,0.6136
Upper-middle-income countries,,1938,0.6191
Upper-middle-income countries,,1939,0.6397
Upper-middle-income countries,,1940,0.7268
Upper-middle-income countries,,1941,0.6802
Upper-middle-income countries,,1942,0.5238
Upper-middle-income countries,,1943,0.4979
Upper-middle-income countries,,1944,0.589
Upper-middle-income countries,,1945,0.5734
Upper-middle-income countries,,1946,0.5928
Upper-middle-income countries,,1947,0.6583
Upper-middle-income countries,,1948,0.6698
Upper-middle-income countries,,1949,0.762
Upper-middle-income countries,,1950,0.8638
Upper-middle-income countries,,1951,0.9363
Upper-middle-income countries,,1952,1.0032
Upper-middle-income countries,,1953,1.0338
Upper-middle-income countries,,1954,1.1139
Upper-middle-income countries,,1955,1.2416
Upper-middle-income countries,,1956,1.3386
Upper-middle-income countries,,1957,1.4528
Upper-middle-income countries,,1958,1.7507
Upper-middle-income countries,,1959,1.9559
Upper-middle-income countries,,1960,2.0506
Upper-middle-income countries,,1961,1.8639
Upper-middle-income countries,,1962,1.8098
Upper-middle-income countries,,1963,1.8616
Upper-middle-income countries,,1964,1.9352
Upper-middle-income countries,,1965,2.0204
Upper-middle-income countries,,1966,2.1122
Upper-middle-income countries,,1967,2.0834
Upper-middle-income countries,,1968,2.1411
Upper-middle-income countries,,1969,2.2641
Upper-middle-income countries,,1970,2.4607
Upper-middle-income countries,,1971,2.5996
Upper-middle-income countries,,1972,2.674
Upper-middle-income countries,,1973,2.755
Upper-middle-income countries,,1974,2.7877
Upper-middle-income countries,,1975,2.9404
Upper-middle-income countries,,1976,3.0278
Upper-middle-income countries,,1977,3.1221
Upper-middle-income countries,,1978,3.2665
Upper-middle-income countries,,1979,3.2995
Upper-middle-income countries,,1980,3.3052
Upper-middle-income countries,,1981,3.2347
Upper-middle-income countries,,1982,3.3194
Upper-middle-income countries,,1983,3.347
Upper-middle-income countries,,1984,3.4037
Upper-middle-income countries,,1985,3.5743
Upper-middle-income countries,,1986,3.6184
Upper-middle-income countries,,1987,3.6702
Upper-middle-income countries,,1988,3.7708
Upper-middle-income countries,,1989,3.735
Upper-middle-income countries,,1990,3.7096
Upper-middle-income countries,,1991,3.6379
Upper-middle-income countries,,1992,3.4326
Upper-middle-income countries,,1993,3.4393
Upper-middle-income countries,,1994,3.3862
Upper-middle-income countries,,1995,3.4999
Upper-middle-income countries,,1996,3.5539
Upper-middle-income countries,,1997,3.5129
Upper-middle-income countries,,1998,3.4039
Upper-middle-income countries,,1999,3.3541
Upper-middle-income countries,,2000,3.4098
Upper-middle-income countries,,2001,3.4486
Upper-middle-income countries,,2002,3.5876
Upper-middle-income countries,,2003,3.9517
Upper-middle-income countries,,2004,4.2983
Upper-middle-income countries,,2005,4.5879
Upper-middle-income countries,,2006,4.8878
Upper-middle-income countries,,2007,5.0858
Upper-middle-income countries,,2008,5.349
Upper-middle-income countries,,2009,5.4122
Upper-middle-income countries,,2010,5.7598
Upper-middle-income countries,,2011,6.1624
Upper-middle-income countries,,2012,6.2642
Upper-middle-income countries,,2013,6.2868
Upper-middle-income countries,,2014,6.3046
Upper-middle-income countries,,2015,6.189
Upper-middle-income countries,,2016,6.11
Upper-middle-income countries,,2017,6.1776
Upper-middle-income countries,,2018,6.2923
Upper-middle-income countries,,2019,6.3184
Upper-middle-income countries,,2020,6.2205
Uruguay,URY,1932,0.0426
Uruguay,URY,1933,0.036
Uruguay,URY,1934,0.0276
Uruguay,URY,1935,0.0272
Uruguay,URY,1936,0.0288
Uruguay,URY,1937,0.0379
Uruguay,URY,1938,0.0392
Uruguay,URY,1939,0.0442
Uruguay,URY,1940,0.0418
Uruguay,URY,1941,0.0431
Uruguay,URY,1942,0.0355
Uruguay,URY,1943,0.0316
Uruguay,URY,1944,0.0452
Uruguay,URY,1945,0.0516
Uruguay,URY,1946,0.0663
Uruguay,URY,1947,0.0673
Uruguay,URY,1948,0.0665
Uruguay,URY,1949,0.0658
Uruguay,URY,1950,1.0961
Uruguay,URY,1951,1.1596
Uruguay,URY,1952,1.3793
Uruguay,URY,1953,1.5153
Uruguay,URY,1954,1.5952
Uruguay,URY,1955,1.652
Uruguay,URY,1956,1.6726
Uruguay,URY,1957,1.8182
Uruguay,URY,1958,1.6095
Uruguay,URY,1959,1.7516
Uruguay,URY,1960,1.6995
Uruguay,URY,1961,1.6008
Uruguay,URY,1962,1.5388
Uruguay,URY,1963,1.6374
Uruguay,URY,1964,1.7081
Uruguay,URY,1965,2.0472
Uruguay,URY,1966,1.9828
Uruguay,URY,1967,1.774
Uruguay,URY,1968,1.7581
Uruguay,URY,1969,1.9998
Uruguay,URY,1970,2.0414
Uruguay,URY,1971,2.0587
Uruguay,URY,1972,2.1511
Uruguay,URY,1973,2.0441
Uruguay,URY,1974,2.0102
Uruguay,URY,1975,2.1067
Uruguay,URY,1976,2.0719
Uruguay,URY,1977,1.974
Uruguay,URY,1978,1.9923
Uruguay,URY,1979,2.1627
Uruguay,URY,1980,1.9958
Uruguay,URY,1981,1.8251
Uruguay,URY,1982,1.6432
Uruguay,URY,1983,1.2793
Uruguay,URY,1984,1.149
Uruguay,URY,1985,1.0904
Uruguay,URY,1986,1.0443
Uruguay,URY,1987,1.1616
Uruguay,URY,1988,1.5596
Uruguay,URY,1989,1.5711
Uruguay,URY,1990,1.2758
Uruguay,URY,1991,1.4458
Uruguay,URY,1992,1.6304
Uruguay,URY,1993,1.397
Uruguay,URY,1994,1.259
Uruguay,URY,1995,1.4134
Uruguay,URY,1996,1.6645
Uruguay,URY,1997,1.6861
Uruguay,URY,1998,1.7134
Uruguay,URY,1999,2.02
Uruguay,URY,2000,1.5869
Uruguay,URY,2001,1.5127
Uruguay,URY,2002,1.3703
Uruguay,URY,2003,1.362
Uruguay,URY,2004,1.6754
Uruguay,URY,2005,1.724
Uruguay,URY,2006,1.9838
Uruguay,URY,2007,1.7851
Uruguay,URY,2008,2.4554
Uruguay,URY,2009,2.3724
Uruguay,URY,2010,1.8748
Uruguay,URY,2011,2.2715
Uruguay,URY,2012,2.5427
Uruguay,URY,2013,2.2105
Uruguay,URY,2014,1.9657
Uruguay,URY,2015,1.9711
Uruguay,URY,2016,1.9043
Uruguay,URY,2017,1.7932
Uruguay,URY,2018,1.905
Uruguay,URY,2019,1.9019
Uruguay,URY,2020,1.6812
Uzbekistan,UZB,1830,0.0002
Uzbekistan,UZB,1831,0.0003
Uzbekistan,UZB,1832,0.0002
Uzbekistan,UZB,1833,0.0002
Uzbekistan,UZB,1850,0.0012
Uzbekistan,UZB,1855,0.0035
Uzbekistan,UZB,1858,0.0048
Uzbekistan,UZB,1859,0.0051
Uzbekistan,UZB,1860,0.0067
Uzbekistan,UZB,1861,0.0084
Uzbekistan,UZB,1862,0.0075
Uzbekistan,UZB,1863,0.0078
Uzbekistan,UZB,1864,0.0087
Uzbekistan,UZB,1865,0.0082
Uzbekistan,UZB,1866,0.0257
Uzbekistan,UZB,1867,0.0292
Uzbekistan,UZB,1868,0.0241
Uzbekistan,UZB,1869,0.0324
Uzbekistan,UZB,1870,0.0349
Uzbekistan,UZB,1871,0.0466
Uzbekistan,UZB,1872,0.0475
Uzbekistan,UZB,1873,0.0442
Uzbekistan,UZB,1874,0.0531
Uzbekistan,UZB,1875,0.0606
Uzbekistan,UZB,1876,0.0746
Uzbekistan,UZB,1877,0.0754
Uzbekistan,UZB,1878,0.0977
Uzbekistan,UZB,1879,0.0994
Uzbekistan,UZB,1880,0.1155
Uzbekistan,UZB,1881,0.1206
Uzbekistan,UZB,1882,0.1259
Uzbekistan,UZB,1883,0.1421
Uzbekistan,UZB,1884,0.143
Uzbekistan,UZB,1885,0.1544
Uzbekistan,UZB,1886,0.1569
Uzbekistan,UZB,1887,0.1646
Uzbekistan,UZB,1888,0.1702
Uzbekistan,UZB,1889,0.1821
Uzbekistan,UZB,1890,0.2044
Uzbekistan,UZB,1891,0.2231
Uzbekistan,UZB,1892,0.2341
Uzbekistan,UZB,1893,0.272
Uzbekistan,UZB,1894,0.2745
Uzbekistan,UZB,1895,0.3127
Uzbekistan,UZB,1896,0.3155
Uzbekistan,UZB,1897,0.3615
Uzbekistan,UZB,1898,0.4019
Uzbekistan,UZB,1899,0.4621
Uzbekistan,UZB,1900,0.5189
Uzbekistan,UZB,1901,0.528
Uzbekistan,UZB,1902,0.5055
Uzbekistan,UZB,1903,0.4901
Uzbekistan,UZB,1904,0.5404
Uzbekistan,UZB,1905,0.4781
Uzbekistan,UZB,1906,0.5406
Uzbekistan,UZB,1907,0.6001
Uzbekistan,UZB,1908,0.5985
Uzbekistan,UZB,1909,0.6262
Uzbekistan,UZB,1910,0.6087
Uzbekistan,UZB,1911,0.6255
Uzbekistan,UZB,1912,0.7023
Uzbekistan,UZB,1913,0.7562
Uzbekistan,UZB,1914,0.6764
Uzbekistan,UZB,1915,0.6154
Uzbekistan,UZB,1916,0.6501
Uzbekistan,UZB,1917,0.593
Uzbekistan,UZB,1918,0.2344
Uzbekistan,UZB,1919,0.1984
Uzbekistan,UZB,1920,0.1792
Uzbekistan,UZB,1921,0.1926
Uzbekistan,UZB,1922,0.2328
Uzbekistan,UZB,1923,0.2548
Uzbekistan,UZB,1924,0.3008
Uzbekistan,UZB,1925,0.2942
Uzbekistan,UZB,1926,0.4224
Uzbekistan,UZB,1927,0.5203
Uzbekistan,UZB,1928,0.5559
Uzbekistan,UZB,1929,0.593
Uzbekistan,UZB,1930,0.8059
Uzbekistan,UZB,1931,0.9619
Uzbekistan,UZB,1932,1.0714
Uzbekistan,UZB,1933,1.192
Uzbekistan,UZB,1934,1.4256
Uzbekistan,UZB,1935,1.5935
Uzbekistan,UZB,1936,1.8036
Uzbekistan,UZB,1937,1.8324
Uzbekistan,UZB,1938,1.9169
Uzbekistan,UZB,1939,1.923
Uzbekistan,UZB,1940,2.2872
Uzbekistan,UZB,1941,1.9871
Uzbekistan,UZB,1942,1.0963
Uzbekistan,UZB,1943,1.1338
Uzbekistan,UZB,1944,1.6293
Uzbekistan,UZB,1945,1.6921
Uzbekistan,UZB,1946,1.8723
Uzbekistan,UZB,1947,2.2282
Uzbekistan,UZB,1948,2.3389
Uzbekistan,UZB,1949,2.6195
Uzbekistan,UZB,1950,2.858
Uzbekistan,UZB,1951,2.9915
Uzbekistan,UZB,1952,3.1057
Uzbekistan,UZB,1953,3.1883
Uzbekistan,UZB,1954,3.375
Uzbekistan,UZB,1955,3.7147
Uzbekistan,UZB,1956,3.9614
Uzbekistan,UZB,1957,4.2088
Uzbekistan,UZB,1958,4.3607
Uzbekistan,UZB,1959,4.4402
Uzbekistan,UZB,1960,4.4776
Uzbekistan,UZB,1961,4.4808
Uzbekistan,UZB,1962,4.5625
Uzbekistan,UZB,1963,4.7444
Uzbekistan,UZB,1964,4.8869
Uzbekistan,UZB,1965,5.0093
Uzbekistan,UZB,1966,5.1046
Uzbekistan,UZB,1967,5.1525
Uzbekistan,UZB,1968,5.1169
Uzbekistan,UZB,1969,5.1532
Uzbekistan,UZB,1970,5.2374
Uzbekistan,UZB,1971,5.406
Uzbekistan,UZB,1972,5.5331
Uzbekistan,UZB,1973,5.619
Uzbekistan,UZB,1974,5.6849
Uzbekistan,UZB,1975,5.82
Uzbekistan,UZB,1976,5.8804
Uzbekistan,UZB,1977,5.9129
Uzbekistan,UZB,1978,5.9489
Uzbekistan,UZB,1979,5.8338
Uzbekistan,UZB,1980,5.8973
Uzbekistan,UZB,1981,5.642
Uzbekistan,UZB,1982,5.603
Uzbekistan,UZB,1983,5.5409
Uzbekistan,UZB,1984,5.4528
Uzbekistan,UZB,1985,5.732
Uzbekistan,UZB,1986,5.3843
Uzbekistan,UZB,1987,5.2409
Uzbekistan,UZB,1988,5.6059
Uzbekistan,UZB,1989,5.5159
Uzbekistan,UZB,1990,5.0747
Uzbekistan,UZB,1991,4.928
Uzbekistan,UZB,1992,5.1922
Uzbekistan,UZB,1993,5.2885
Uzbekistan,UZB,1994,4.8343
Uzbekistan,UZB,1995,4.5046
Uzbekistan,UZB,1996,4.5444
Uzbekistan,UZB,1997,4.5105
Uzbekistan,UZB,1998,4.9301
Uzbekistan,UZB,1999,4.9868
Uzbekistan,UZB,2000,4.8847
Uzbekistan,UZB,2001,4.8823
Uzbekistan,UZB,2002,5.0143
Uzbekistan,UZB,2003,4.8909
Uzbekistan,UZB,2004,4.7979
Uzbekistan,UZB,2005,4.4111
Uzbekistan,UZB,2006,4.4532
Uzbekistan,UZB,2007,4.3784
Uzbekistan,UZB,2008,4.4536
Uzbekistan,UZB,2009,3.7859
Uzbekistan,UZB,2010,3.6238
Uzbekistan,UZB,2011,3.8894
Uzbekistan,UZB,2012,3.9013
Uzbekistan,UZB,2013,3.6573
Uzbekistan,UZB,2014,3.4494
Uzbekistan,UZB,2015,3.2788
Uzbekistan,UZB,2016,3.4403
Uzbekistan,UZB,2017,3.3528
Uzbekistan,UZB,2018,3.5328
Uzbekistan,UZB,2019,3.4625
Uzbekistan,UZB,2020,3.3698
Vanuatu,VUT,1962,0.5945
Vanuatu,VUT,1963,0.4715
Vanuatu,VUT,1964,0.8637
Vanuatu,VUT,1965,0.6414
Vanuatu,VUT,1966,1.0072
Vanuatu,VUT,1967,1.0735
Vanuatu,VUT,1968,0.7723
Vanuatu,VUT,1969,0.5302
Vanuatu,VUT,1970,0.4721
Vanuatu,VUT,1971,0.6661
Vanuatu,VUT,1972,0.686
Vanuatu,VUT,1973,0.5862
Vanuatu,VUT,1974,0.6437
Vanuatu,VUT,1975,0.5504
Vanuatu,VUT,1976,0.4269
Vanuatu,VUT,1977,0.483
Vanuatu,VUT,1978,0.5359
Vanuatu,VUT,1979,0.5535
Vanuatu,VUT,1980,0.5388
Vanuatu,VUT,1981,0.4327
Vanuatu,VUT,1982,0.4225
Vanuatu,VUT,1983,0.4425
Vanuatu,VUT,1984,0.4326
Vanuatu,VUT,1985,0.9302
Vanuatu,VUT,1986,0.4408
Vanuatu,VUT,1987,0.35
Vanuatu,VUT,1988,0.4734
Vanuatu,VUT,1989,0.4362
Vanuatu,VUT,1990,0.45
Vanuatu,VUT,1991,0.4376
Vanuatu,VUT,1992,0.4014
Vanuatu,VUT,1993,0.3899
Vanuatu,VUT,1994,0.3795
Vanuatu,VUT,1995,0.3922
Vanuatu,VUT,1996,0.4907
Vanuatu,VUT,1997,0.4818
Vanuatu,VUT,1998,0.4529
Vanuatu,VUT,1999,0.4649
Vanuatu,VUT,2000,0.4556
Vanuatu,VUT,2001,0.4648
Vanuatu,VUT,2002,0.4346
Vanuatu,VUT,2003,0.4236
Vanuatu,VUT,2004,0.2872
Vanuatu,VUT,2005,0.2801
Vanuatu,VUT,2006,0.2222
Vanuatu,VUT,2007,0.4508
Vanuatu,VUT,2008,0.424
Vanuatu,VUT,2009,0.5251
Vanuatu,VUT,2010,0.5119
Vanuatu,VUT,2011,0.5436
Vanuatu,VUT,2012,0.4552
Vanuatu,VUT,2013,0.414
Vanuatu,VUT,2014,0.5832
Vanuatu,VUT,2015,0.4865
Vanuatu,VUT,2016,0.5266
Vanuatu,VUT,2017,0.4877
Vanuatu,VUT,2018,0.6009
Vanuatu,VUT,2019,0.6045
Vanuatu,VUT,2020,0.591
Venezuela,VEN,1904,0.0013
Venezuela,VEN,1908,0.0012
Venezuela,VEN,1913,0.0047
Venezuela,VEN,1914,0.0094
Venezuela,VEN,1915,0.0164
Venezuela,VEN,1916,0.0255
Venezuela,VEN,1917,0.0253
Venezuela,VEN,1918,0.0675
Venezuela,VEN,1919,0.0659
Venezuela,VEN,1920,0.0462
Venezuela,VEN,1921,0.0492
Venezuela,VEN,1922,0.062
Venezuela,VEN,1923,0.1348
Venezuela,VEN,1924,0.114
Venezuela,VEN,1925,0.1978
Venezuela,VEN,1926,0.3108
Venezuela,VEN,1927,0.292
Venezuela,VEN,1928,0.5418
Venezuela,VEN,1929,0.5495
Venezuela,VEN,1930,0.0071
Venezuela,VEN,1931,0.001
Venezuela,VEN,1932,1.0347
Venezuela,VEN,1933,0.7564
Venezuela,VEN,1934,1.3818
Venezuela,VEN,1935,1.5628
Venezuela,VEN,1936,0.8146
Venezuela,VEN,1937,2.3855
Venezuela,VEN,1938,1.5329
Venezuela,VEN,1939,1.7232
Venezuela,VEN,1940,2.9806
Venezuela,VEN,1941,3.5553
Venezuela,VEN,1942,2.6584
Venezuela,VEN,1943,2.3126
Venezuela,VEN,1944,3.2917
Venezuela,VEN,1945,3.334
Venezuela,VEN,1946,16.4717
Venezuela,VEN,1947,4.1007
Venezuela,VEN,1948,4.9709
Venezuela,VEN,1949,5.4172
Venezuela,VEN,1950,6.9821
Venezuela,VEN,1951,8.2737
Venezuela,VEN,1952,8.4934
Venezuela,VEN,1953,7.686
Venezuela,VEN,1954,7.8977
Venezuela,VEN,1955,8.859
Venezuela,VEN,1956,9.2708
Venezuela,VEN,1957,9.5508
Venezuela,VEN,1958,7.1983
Venezuela,VEN,1959,8.2988
Venezuela,VEN,1960,7.0029
Venezuela,VEN,1961,6.1474
Venezuela,VEN,1962,6.1829
Venezuela,VEN,1963,6.2028
Venezuela,VEN,1964,6.0358
Venezuela,VEN,1965,6.2658
Venezuela,VEN,1966,5.6846
Venezuela,VEN,1967,6.3469
Venezuela,VEN,1968,6.1269
Venezuela,VEN,1969,6.2393
Venezuela,VEN,1970,6.5362
Venezuela,VEN,1971,5.321
Venezuela,VEN,1972,5.1674
Venezuela,VEN,1973,5.3344
Venezuela,VEN,1974,5.8561
Venezuela,VEN,1975,4.8334
Venezuela,VEN,1976,4.2199
Venezuela,VEN,1977,4.558
Venezuela,VEN,1978,4.775
Venezuela,VEN,1979,5.1754
Venezuela,VEN,1980,5.97
Venezuela,VEN,1981,5.8849
Venezuela,VEN,1982,5.8187
Venezuela,VEN,1983,5.6503
Venezuela,VEN,1984,5.5107
Venezuela,VEN,1985,5.8331
Venezuela,VEN,1986,6.1467
Venezuela,VEN,1987,6.0694
Venezuela,VEN,1988,6.1903
Venezuela,VEN,1989,5.6646
Venezuela,VEN,1990,6.2051
Venezuela,VEN,1991,5.725
Venezuela,VEN,1992,5.1356
Venezuela,VEN,1993,5.8984
Venezuela,VEN,1994,6.0318
Venezuela,VEN,1995,6.0588
Venezuela,VEN,1996,5.465
Venezuela,VEN,1997,5.8448
Venezuela,VEN,1998,7.1625
Venezuela,VEN,1999,7.2689
Venezuela,VEN,2000,6.2776
Venezuela,VEN,2001,6.9777
Venezuela,VEN,2002,7.679
Venezuela,VEN,2003,7.493
Venezuela,VEN,2004,5.8188
Venezuela,VEN,2005,6.1978
Venezuela,VEN,2006,5.965
Venezuela,VEN,2007,5.5023
Venezuela,VEN,2008,6.104
Venezuela,VEN,2009,6.0495
Venezuela,VEN,2010,6.4727
Venezuela,VEN,2011,6.0906
Venezuela,VEN,2012,6.2064
Venezuela,VEN,2013,6.965
Venezuela,VEN,2014,6.2147
Venezuela,VEN,2015,5.9878
Venezuela,VEN,2016,5.6774
Venezuela,VEN,2017,5.4939
Venezuela,VEN,2018,4.1602
Venezuela,VEN,2019,3.4779
Venezuela,VEN,2020,2.9754
Vietnam,VNM,1892,0.0191
Vietnam,VNM,1893,0.0596
Vietnam,VNM,1894,0.0272
Vietnam,VNM,1895,0.016
Vietnam,VNM,1896,0.0323
Vietnam,VNM,1897,0.0465
Vietnam,VNM,1898,0.0581
Vietnam,VNM,1899,0.0641
Vietnam,VNM,1900,0.0439
Vietnam,VNM,1901,0.0415
Vietnam,VNM,1902,0.0317
Vietnam,VNM,1903,0.0419
Vietnam,VNM,1904,0.0574
Vietnam,VNM,1905,0.0537
Vietnam,VNM,1906,0.0538
Vietnam,VNM,1907,0.052
Vietnam,VNM,1908,0.0535
Vietnam,VNM,1909,0.0569
Vietnam,VNM,1910,0.0718
Vietnam,VNM,1911,0.0618
Vietnam,VNM,1912,0.0604
Vietnam,VNM,1913,0.0721
Vietnam,VNM,1914,0.0881
Vietnam,VNM,1915,0.0919
Vietnam,VNM,1916,0.0982
Vietnam,VNM,1917,0.0943
Vietnam,VNM,1918,0.0921
Vietnam,VNM,1919,0.0968
Vietnam,VNM,1920,0.1022
Vietnam,VNM,1921,0.1351
Vietnam,VNM,1922,0.1459
Vietnam,VNM,1923,0.1563
Vietnam,VNM,1924,0.1837
Vietnam,VNM,1925,0.2035
Vietnam,VNM,1926,0.1934
Vietnam,VNM,1927,0.2246
Vietnam,VNM,1928,0.302
Vietnam,VNM,1929,0.3041
Vietnam,VNM,1930,0.3012
Vietnam,VNM,1931,0.2654
Vietnam,VNM,1932,0.2625
Vietnam,VNM,1933,0.2409
Vietnam,VNM,1934,0.2396
Vietnam,VNM,1935,0.2646
Vietnam,VNM,1936,0.324
Vietnam,VNM,1937,0.3419
Vietnam,VNM,1938,0.3457
Vietnam,VNM,1939,0.3815
Vietnam,VNM,1940,0.3584
Vietnam,VNM,1941,0.3282
Vietnam,VNM,1942,0.1713
Vietnam,VNM,1943,0.1362
Vietnam,VNM,1944,0.0681
Vietnam,VNM,1945,0.0286
Vietnam,VNM,1946,0.0322
Vietnam,VNM,1947,0.0311
Vietnam,VNM,1948,0.0425
Vietnam,VNM,1949,0.0445
Vietnam,VNM,1950,0.0596
Vietnam,VNM,1951,0.0507
Vietnam,VNM,1952,0.0718
Vietnam,VNM,1953,0.0657
Vietnam,VNM,1954,0.0976
Vietnam,VNM,1955,0.1252
Vietnam,VNM,1956,0.1004
Vietnam,VNM,1957,0.0964
Vietnam,VNM,1958,0.1631
Vietnam,VNM,1959,0.2084
Vietnam,VNM,1960,0.2291
Vietnam,VNM,1961,0.237
Vietnam,VNM,1962,0.2692
Vietnam,VNM,1963,0.255
Vietnam,VNM,1964,0.3205
Vietnam,VNM,1965,0.3473
Vietnam,VNM,1966,0.4924
Vietnam,VNM,1967,0.573
Vietnam,VNM,1968,0.5729
Vietnam,VNM,1969,0.6395
Vietnam,VNM,1970,0.6491
Vietnam,VNM,1971,0.5508
Vietnam,VNM,1972,0.5057
Vietnam,VNM,1973,0.5379
Vietnam,VNM,1974,0.3999
Vietnam,VNM,1975,0.4469
Vietnam,VNM,1976,0.2792
Vietnam,VNM,1977,0.2998
Vietnam,VNM,1978,0.2962
Vietnam,VNM,1979,0.306
Vietnam,VNM,1980,0.3093
Vietnam,VNM,1981,0.3187
